path,bcs
./cow_dataset/YM_1150_1.jpg,3.75
./cow_dataset/GS_2019_5.jpg,3.75
./cow_dataset/R-i8999.jpg,3.75
./cow_dataset/YM_824_5.jpg,3.75
./cow_dataset/YM_1448_8.jpg,3.75
./cow_dataset/YM_715_1.jpg,3.75
./cow_dataset/GS_407_7.jpg,3.75
./cow_dataset/GS_547_7.jpg,3.75
./cow_dataset/GS_3226_7.jpg,3.75
./cow_dataset/L-i9186.jpg,3.75
./cow_dataset/YM_88_5.jpg,3.75
./cow_dataset/GS_3104_1.jpg,3.75
./cow_dataset/YM_1051_4.jpg,3.75
./cow_dataset/YM_1484_8.jpg,3.75
./cow_dataset/GS_1351_6.jpg,3.75
./cow_dataset/R-i4235.jpg,3.75
./cow_dataset/GS_2943_1.jpg,3.75
./cow_dataset/GS_930_2.jpg,3.75
./cow_dataset/GS_1728_3.jpg,3.75
./cow_dataset/GS_2902_4.jpg,3.75
./cow_dataset/GS_2577_2.jpg,3.75
./cow_dataset/GS_572_9.jpg,3.75
./cow_dataset/GS_2664_5.jpg,3.75
./cow_dataset/YM_1208_7.jpg,3.75
./cow_dataset/YM_531_8.jpg,3.75
./cow_dataset/YM_818_4.jpg,3.75
./cow_dataset/GS_2511_6.jpg,3.75
./cow_dataset/R-i9190.jpg,3.75
./cow_dataset/R-i5234.jpg,3.75
./cow_dataset/GS_225_1.jpg,3.75
./cow_dataset/GS_2947_9.jpg,3.75
./cow_dataset/R-i8703.jpg,3.75
./cow_dataset/YM_1811_3.jpg,3.75
./cow_dataset/GS_2754_5.jpg,3.75
./cow_dataset/GS_1320_4.jpg,3.75
./cow_dataset/YM_1633_10.jpg,3.75
./cow_dataset/GS_3113_3.jpg,3.75
./cow_dataset/YM_557_2.jpg,3.75
./cow_dataset/GS_3230_3.jpg,3.75
./cow_dataset/YM_531_7.jpg,3.75
./cow_dataset/GS_2212_1.jpg,3.75
./cow_dataset/GS_244_4.jpg,3.75
./cow_dataset/YM_1143_6.jpg,3.75
./cow_dataset/GS_3279_4.jpg,3.75
./cow_dataset/YM_237_4.jpg,3.75
./cow_dataset/R-i3656.jpg,3.75
./cow_dataset/L-i9574.jpg,3.75
./cow_dataset/GS_1565_7.jpg,3.75
./cow_dataset/GS_1333_7.jpg,3.75
./cow_dataset/GS_3028_2.jpg,3.75
./cow_dataset/GS_930_7.jpg,3.75
./cow_dataset/YM_1012_2.jpg,3.75
./cow_dataset/YM_1937_4.jpg,3.75
./cow_dataset/GS_3176_1.jpg,3.75
./cow_dataset/YM_809_6.jpg,3.75
./cow_dataset/YM_98_8.jpg,3.75
./cow_dataset/YM_274_1.jpg,3.75
./cow_dataset/GS_2595_7.jpg,3.75
./cow_dataset/GS_1809_6.jpg,3.75
./cow_dataset/GS_371_11.jpg,3.75
./cow_dataset/GS_547_2.jpg,3.75
./cow_dataset/GS_1977_1.jpg,3.75
./cow_dataset/YM_1052_6.jpg,3.75
./cow_dataset/L-i6615.jpg,4
./cow_dataset/R-i10209.jpg,4
./cow_dataset/GS_2851_5.jpg,4
./cow_dataset/GS_953_9.jpg,4
./cow_dataset/YM_1265_4.jpg,4
./cow_dataset/GS_1363_4.jpg,4
./cow_dataset/YM_1507_1.jpg,4
./cow_dataset/GS_1539_10.jpg,4
./cow_dataset/GS_1309_8.jpg,4
./cow_dataset/YM_1206_4.jpg,4
./cow_dataset/GS_1587_7.jpg,4
./cow_dataset/GS_1438_6.jpg,4
./cow_dataset/YM_1431_8.jpg,4
./cow_dataset/GS_1558_2.jpg,4
./cow_dataset/GS_1561_3.jpg,4
./cow_dataset/L-i7629.jpg,4
./cow_dataset/GS_1935_6.jpg,4
./cow_dataset/GS_2682_10.jpg,4
./cow_dataset/L-i5669.jpg,4
./cow_dataset/R-i9417.jpg,4
./cow_dataset/YM_2044_4.jpg,4
./cow_dataset/L-i3499.jpg,4
./cow_dataset/GS_3199_2.jpg,4
./cow_dataset/R-i9454.jpg,4
./cow_dataset/GS_3073_7.jpg,4
./cow_dataset/GS_1111_4.jpg,4
./cow_dataset/GS_592_3.jpg,4
./cow_dataset/YM_330_6.jpg,4
./cow_dataset/YM_118_5.jpg,4
./cow_dataset/GS_536_6.jpg,4
./cow_dataset/R-i4167.jpg,4
./cow_dataset/GS_669_7.jpg,4
./cow_dataset/GS_43_3.jpg,4
./cow_dataset/GS_70_9.jpg,4
./cow_dataset/L-i4401.jpg,4
./cow_dataset/YM_576_3.jpg,4
./cow_dataset/YM_1280_2.jpg,4
./cow_dataset/YM_1742_2.jpg,4
./cow_dataset/GS_3171_2.jpg,4
./cow_dataset/YM_1518_6.jpg,4
./cow_dataset/GS_596_8.jpg,4
./cow_dataset/GS_1300_2.jpg,4
./cow_dataset/GS_1401_10.jpg,4
./cow_dataset/YM_985_2.jpg,4
./cow_dataset/R-i10779.jpg,4
./cow_dataset/GS_1573_2.jpg,4
./cow_dataset/YM_161_1.jpg,4
./cow_dataset/GS_2962_4.jpg,4
./cow_dataset/YM_1904_5.jpg,4
./cow_dataset/YM_664_3.jpg,4
./cow_dataset/R-i7054.jpg,4
./cow_dataset/GS_163_8.jpg,4
./cow_dataset/YM_118_6.jpg,4
./cow_dataset/L-i6300.jpg,4
./cow_dataset/GS_719_7.jpg,4
./cow_dataset/YM_178_1.jpg,4
./cow_dataset/GS_2223_4.jpg,4
./cow_dataset/GS_196_4.jpg,4
./cow_dataset/YM_1759_22.jpg,4
./cow_dataset/GS_63_7.jpg,4
./cow_dataset/GS_2630_10.jpg,4
./cow_dataset/R-i7389.jpg,4
./cow_dataset/GS_1331_4.jpg,4
./cow_dataset/GS_2815_11.jpg,4
./cow_dataset/GS_1304_2.jpg,4
./cow_dataset/GS_3122_7.jpg,4
./cow_dataset/YM_1122_2.jpg,4
./cow_dataset/GS_3171_7.jpg,4
./cow_dataset/L-i11203.jpg,4
./cow_dataset/YM_1734_7.jpg,4
./cow_dataset/L-i7501.jpg,4
./cow_dataset/GS_3003_6.jpg,4
./cow_dataset/YM_1348_7.jpg,4
./cow_dataset/YM_784_11.jpg,4
./cow_dataset/GS_1875_1.jpg,4
./cow_dataset/GS_116_2.jpg,4
./cow_dataset/YM_867_6.jpg,4
./cow_dataset/GS_1782_2.jpg,4
./cow_dataset/YM_419_5.jpg,4
./cow_dataset/R-i9895.jpg,4
./cow_dataset/GS_1260_2.jpg,4
./cow_dataset/YM_826_4.jpg,4
./cow_dataset/GS_143_2.jpg,4
./cow_dataset/L-i3632.jpg,4
./cow_dataset/GS_373_5.jpg,4
./cow_dataset/GS_1438_12.jpg,4
./cow_dataset/YM_785_6.jpg,4
./cow_dataset/GS_426_4.jpg,4
./cow_dataset/L-i9884.jpg,4
./cow_dataset/R-i4166.jpg,4
./cow_dataset/GS_3019_5.jpg,4
./cow_dataset/L-i11109.jpg,4
./cow_dataset/GS_2413_7.jpg,4
./cow_dataset/GS_2847_3.jpg,4
./cow_dataset/GS_507_4.jpg,4
./cow_dataset/GS_2113_4.jpg,4
./cow_dataset/YM_106_5.jpg,4
./cow_dataset/GS_2481_2.jpg,4
./cow_dataset/GS_2526_3.jpg,4
./cow_dataset/GS_1354_10.jpg,4
./cow_dataset/YM_1938_5.jpg,4
./cow_dataset/GS_2613_7.jpg,4
./cow_dataset/GS_3057_1.jpg,4
./cow_dataset/YM_364_1.jpg,4
./cow_dataset/GS_1912_3.jpg,4
./cow_dataset/R-i5666.jpg,4
./cow_dataset/GS_1642_4.jpg,4
./cow_dataset/YM_1389_9.jpg,4
./cow_dataset/GS_2964_1.jpg,4
./cow_dataset/GS_3228_7.jpg,4
./cow_dataset/GS_3009_3.jpg,4
./cow_dataset/YM_1759_3.jpg,4
./cow_dataset/GS_1928_4.jpg,4
./cow_dataset/GS_3020_8.jpg,4
./cow_dataset/YM_843_7.jpg,4
./cow_dataset/R-i3219.jpg,4
./cow_dataset/GS_218_4.jpg,4
./cow_dataset/GS_1321_7.jpg,4
./cow_dataset/R-i10946.jpg,4
./cow_dataset/R-i11087.jpg,4
./cow_dataset/YM_1216_5.jpg,4
./cow_dataset/YM_1565_6.jpg,4
./cow_dataset/YM_241_3.jpg,4
./cow_dataset/YM_389_4.jpg,4
./cow_dataset/GS_197_13.jpg,4
./cow_dataset/YM_1877_1.jpg,4
./cow_dataset/GS_962_6.jpg,4
./cow_dataset/GS_556_4.jpg,4
./cow_dataset/YM_224_5.jpg,4
./cow_dataset/YM_1395_5.jpg,4
./cow_dataset/YM_680_7.jpg,4
./cow_dataset/GS_1470_5.jpg,4
./cow_dataset/GS_1708_2.jpg,4
./cow_dataset/GS_637_8.jpg,4
./cow_dataset/GS_1579_3.jpg,4
./cow_dataset/L-i9279.jpg,4
./cow_dataset/GS_952_3.jpg,4
./cow_dataset/GS_2890_3.jpg,4
./cow_dataset/YM_1204_5.jpg,4
./cow_dataset/R-i10292.jpg,4
./cow_dataset/GS_3323_11.jpg,4
./cow_dataset/GS_3138_4.jpg,4
./cow_dataset/YM_348_2.jpg,4
./cow_dataset/YM_647_6.jpg,4
./cow_dataset/L-i7039.jpg,4
./cow_dataset/YM_1752_2.jpg,4
./cow_dataset/GS_1036_9.jpg,4
./cow_dataset/GS_2623_2.jpg,4
./cow_dataset/GS_70_2.jpg,4
./cow_dataset/GS_1758_6.jpg,4
./cow_dataset/GS_1443_10.jpg,4
./cow_dataset/GS_1071_13.jpg,4
./cow_dataset/GS_1491_5.jpg,4
./cow_dataset/GS_315_16.jpg,4
./cow_dataset/L-i9078.jpg,4
./cow_dataset/R-i3479.jpg,4
./cow_dataset/GS_298_18.jpg,4
./cow_dataset/GS_1966_3.jpg,4
./cow_dataset/L-i10431.jpg,4
./cow_dataset/GS_1663_8.jpg,4
./cow_dataset/YM_500_1.jpg,4
./cow_dataset/GS_2652_1.jpg,4
./cow_dataset/YM_59_1.jpg,4
./cow_dataset/YM_1609_2.jpg,4
./cow_dataset/YM_989_5.jpg,4
./cow_dataset/GS_1858_4.jpg,4
./cow_dataset/GS_3005_7.jpg,4
./cow_dataset/GS_1568_1.jpg,4
./cow_dataset/GS_2660_12.jpg,4
./cow_dataset/YM_677_1.jpg,4
./cow_dataset/YM_160_3.jpg,4
./cow_dataset/GS_126_3.jpg,4
./cow_dataset/YM_1389_4.jpg,4
./cow_dataset/YM_153_5.jpg,4
./cow_dataset/YM_444_3.jpg,4
./cow_dataset/YM_586_8.jpg,4
./cow_dataset/L-i7030.jpg,4
./cow_dataset/GS_1784_5.jpg,4
./cow_dataset/GS_1391_5.jpg,4
./cow_dataset/L-i5718.jpg,4
./cow_dataset/GS_1354_7.jpg,4
./cow_dataset/R-i9887.jpg,4
./cow_dataset/GS_3026_8.jpg,4
./cow_dataset/GS_2903_6.jpg,4
./cow_dataset/GS_3082_9.jpg,4
./cow_dataset/YM_1708_4.jpg,4
./cow_dataset/GS_965_6.jpg,4
./cow_dataset/YM_1544_1.jpg,4
./cow_dataset/GS_2873_3.jpg,4
./cow_dataset/GS_1765_6.jpg,4
./cow_dataset/GS_58_9.jpg,4
./cow_dataset/R-i10514.jpg,4
./cow_dataset/R-i10208.jpg,4
./cow_dataset/R-i7214.jpg,4
./cow_dataset/GS_3053_1.jpg,4
./cow_dataset/GS_365_6.jpg,4
./cow_dataset/R-i2657.jpg,4
./cow_dataset/L-i3598.jpg,4
./cow_dataset/GS_57_4.jpg,4
./cow_dataset/YM_131_14.jpg,4
./cow_dataset/GS_2608_5.jpg,4.25
./cow_dataset/GS_1425_2.jpg,4.25
./cow_dataset/YM_371_10.jpg,4.25
./cow_dataset/GS_3099_8.jpg,4.25
./cow_dataset/GS_3076_5.jpg,4.25
./cow_dataset/R-i6474.jpg,4.25
./cow_dataset/GS_1722_14.jpg,4.25
./cow_dataset/GS_332_21.jpg,4.25
./cow_dataset/GS_1787_4.jpg,4.25
./cow_dataset/GS_228_6.jpg,4.25
./cow_dataset/GS_1551_2.jpg,4.25
./cow_dataset/GS_277_25.jpg,4.25
./cow_dataset/L-i6559.jpg,4.25
./cow_dataset/L-i6087.jpg,4.25
./cow_dataset/GS_283_1.jpg,4.25
./cow_dataset/GS_2764_4.jpg,4.25
./cow_dataset/GS_1824_7.jpg,4.25
./cow_dataset/YM_1406_2.jpg,4.25
./cow_dataset/GS_1773_6.jpg,4.25
./cow_dataset/GS_332_8.jpg,4.25
./cow_dataset/GS_3127_7.jpg,4.25
./cow_dataset/YM_51_3.jpg,4.25
./cow_dataset/YM_931_1.jpg,4.25
./cow_dataset/YM_776_2.jpg,4.25
./cow_dataset/R-i7723.jpg,4.25
./cow_dataset/GS_2878_14.jpg,4.25
./cow_dataset/GS_1799_7.jpg,4.25
./cow_dataset/GS_1439_10.jpg,4.25
./cow_dataset/R-i6458.jpg,4.25
./cow_dataset/GS_1289_3.jpg,4.25
./cow_dataset/GS_2464_10.jpg,4.25
./cow_dataset/GS_440_9.jpg,4.25
./cow_dataset/L-i6657.jpg,4.25
./cow_dataset/YM_543_3.jpg,4.25
./cow_dataset/GS_1604_4.jpg,4.25
./cow_dataset/GS_323_6.jpg,4.25
./cow_dataset/YM_65_2.jpg,4.25
./cow_dataset/R-i7132.jpg,4.25
./cow_dataset/GS_145_14.jpg,4.25
./cow_dataset/GS_285_9.jpg,4.25
./cow_dataset/GS_674_4.jpg,4.25
./cow_dataset/GS_243_2.jpg,4.25
./cow_dataset/GS_1749_11.jpg,4.25
./cow_dataset/YM_753_5.jpg,4.25
./cow_dataset/GS_1625_1.jpg,4.25
./cow_dataset/GS_285_1.jpg,4.25
./cow_dataset/YM_945_2.jpg,4.25
./cow_dataset/L-i11278.jpg,4.25
./cow_dataset/YM_1353_6.jpg,4.25
./cow_dataset/YM_1417_7.jpg,4.25
./cow_dataset/GS_277_50.jpg,4.25
./cow_dataset/GS_1387_3.jpg,4.25
./cow_dataset/R-i6382.jpg,4.25
./cow_dataset/GS_2055_2.jpg,4.25
./cow_dataset/GS_1711_6.jpg,4.25
./cow_dataset/L-i3877.jpg,4.25
./cow_dataset/GS_1564_4.jpg,4.25
./cow_dataset/R-i6548.jpg,4.25
./cow_dataset/GS_1863_2.jpg,4.25
./cow_dataset/L-i6458.jpg,4.25
./cow_dataset/GS_1119_5.jpg,4.25
./cow_dataset/GS_3315_1.jpg,4.25
./cow_dataset/YM_513_7.jpg,4.25
./cow_dataset/GS_1937_10.jpg,4.25
./cow_dataset/GS_2042_3.jpg,4.25
./cow_dataset/GS_1595_4.jpg,4.25
./cow_dataset/GS_355_18.jpg,4.25
./cow_dataset/GS_1711_8.jpg,4.25
./cow_dataset/GS_821_9.jpg,4.25
./cow_dataset/L-i4849.jpg,4.25
./cow_dataset/GS_355_10.jpg,4.25
./cow_dataset/GS_1495_3.jpg,4.25
./cow_dataset/YM_80_2.jpg,4.25
./cow_dataset/GS_1769_7.jpg,4.25
./cow_dataset/GS_145_10.jpg,4.25
./cow_dataset/GS_406_3.jpg,4.25
./cow_dataset/YM_1417_5.jpg,4.25
./cow_dataset/GS_1921_6.jpg,4.25
./cow_dataset/GS_1740_8.jpg,4.25
./cow_dataset/L-i3887.jpg,4.25
./cow_dataset/R-i6093.jpg,4.25
./cow_dataset/GS_1435_8.jpg,4.25
./cow_dataset/GS_1501_15.jpg,4.25
./cow_dataset/YM_1604_2.jpg,4.25
./cow_dataset/GS_92_2.jpg,4.25
./cow_dataset/GS_303_3.jpg,4.25
./cow_dataset/GS_1615_2.jpg,4.25
./cow_dataset/GS_1605_6.jpg,4.25
./cow_dataset/GS_1471_11.jpg,4.25
./cow_dataset/GS_3198_10.jpg,4.25
./cow_dataset/GS_3100_1.jpg,4.25
./cow_dataset/GS_1769_1.jpg,4.25
./cow_dataset/GS_1615_7.jpg,4.25
./cow_dataset/GS_282_11.jpg,4.25
./cow_dataset/L-i6466.jpg,4.25
./cow_dataset/YM_163_5.jpg,4.25
./cow_dataset/YM_996_6.jpg,4.25
./cow_dataset/L-i11151.jpg,4.25
./cow_dataset/GS_2470_11.jpg,4.25
./cow_dataset/L-i6412.jpg,4.25
./cow_dataset/GS_3025_1.jpg,4.25
./cow_dataset/YM_1128_8.jpg,4.25
./cow_dataset/YM_584_4.jpg,4.25
./cow_dataset/YM_840_4.jpg,4.25
./cow_dataset/GS_1668_4.jpg,4.25
./cow_dataset/GS_2578_10.jpg,4.25
./cow_dataset/YM_1563_1.jpg,4.25
./cow_dataset/GS_1661_9.jpg,4.25
./cow_dataset/GS_1794_3.jpg,4.25
./cow_dataset/GS_282_6.jpg,4.25
./cow_dataset/GS_3127_5.jpg,4.25
./cow_dataset/GS_2479_4.jpg,4.25
./cow_dataset/YM_975_7.jpg,4.25
./cow_dataset/GS_1420_6.jpg,4.25
./cow_dataset/YM_1525_9.jpg,4.25
./cow_dataset/GS_3165_5.jpg,4.25
./cow_dataset/R-i6506.jpg,4.25
./cow_dataset/GS_1574_1.jpg,4.25
./cow_dataset/YM_119_6.jpg,4.25
./cow_dataset/GS_3025_2.jpg,4.25
./cow_dataset/GS_355_4.jpg,4.25
./cow_dataset/GS_3164_9.jpg,4.25
./cow_dataset/YM_251_1.jpg,4.25
./cow_dataset/GS_1618_2.jpg,4.25
./cow_dataset/GS_2980_2.jpg,4.25
./cow_dataset/GS_1753_9.jpg,4.25
./cow_dataset/GS_2423_4.jpg,4.25
./cow_dataset/L-i6098.jpg,4.25
./cow_dataset/GS_1503_5.jpg,4.25
./cow_dataset/R-i6460.jpg,4.25
./cow_dataset/YM_2000_3.jpg,4.25
./cow_dataset/YM_139_3.jpg,4.25
./cow_dataset/L-i7179.jpg,4.25
./cow_dataset/GS_1525_13.jpg,4.25
./cow_dataset/GS_1819_7.jpg,4.25
./cow_dataset/YM_1426_9.jpg,4.25
./cow_dataset/R-i6525.jpg,4.25
./cow_dataset/L-i7708.jpg,4.25
./cow_dataset/GS_1863_11.jpg,4.25
./cow_dataset/L-i3892.jpg,4.25
./cow_dataset/GS_2667_6.jpg,4.25
./cow_dataset/R-i3933.jpg,4.25
./cow_dataset/GS_1250_3.jpg,4.25
./cow_dataset/GS_1576_4.jpg,4.25
./cow_dataset/GS_2667_8.jpg,4.25
./cow_dataset/L-i3951.jpg,4.25
./cow_dataset/GS_982_4.jpg,4.25
./cow_dataset/R-i415.jpg,4.25
./cow_dataset/GS_2194_10.jpg,4.25
./cow_dataset/GS_265_11.jpg,4.25
./cow_dataset/GS_1394_1.jpg,4.25
./cow_dataset/YM_1470_3.jpg,4.25
./cow_dataset/GS_13_3.jpg,4.25
./cow_dataset/L-i6441.jpg,4.25
./cow_dataset/GS_2205_8.jpg,4.25
./cow_dataset/GS_2592_13.jpg,4.25
./cow_dataset/GS_2878_20.jpg,4.25
./cow_dataset/GS_1444_8.jpg,4.25
./cow_dataset/GS_3025_13.jpg,4.25
./cow_dataset/GS_3075_2.jpg,4.25
./cow_dataset/GS_1602_4.jpg,4.25
./cow_dataset/GS_3213_1.jpg,4.25
./cow_dataset/GS_938_5.jpg,4.25
./cow_dataset/YM_173_2.jpg,4.25
./cow_dataset/GS_19_5.jpg,4.25
./cow_dataset/L-i11293.jpg,4.25
./cow_dataset/GS_1261_7.jpg,4.25
./cow_dataset/YM_365_1.jpg,4.25
./cow_dataset/GS_1593_1.jpg,4.25
./cow_dataset/YM_1002_3.jpg,4.25
./cow_dataset/L-i6547.jpg,4.25
./cow_dataset/GS_2591_11.jpg,4.25
./cow_dataset/R-i6461.jpg,4.25
./cow_dataset/GS_277_33.jpg,4.25
./cow_dataset/YM_1339_5.jpg,4.25
./cow_dataset/GS_2553_8.jpg,4.25
./cow_dataset/GS_2446_2.jpg,4.25
./cow_dataset/L-i6439.jpg,4.25
./cow_dataset/GS_2458_7.jpg,4.25
./cow_dataset/L-i3889.jpg,4.25
./cow_dataset/GS_1566_7.jpg,4.25
./cow_dataset/L-i3953.jpg,4.25
./cow_dataset/YM_931_8.jpg,4.25
./cow_dataset/GS_52_4.jpg,4.25
./cow_dataset/GS_1503_7.jpg,4.25
./cow_dataset/YM_1144_9.jpg,4.25
./cow_dataset/YM_735_3.jpg,4.25
./cow_dataset/YM_196_4.jpg,4.25
./cow_dataset/GS_2016_3.jpg,4.25
./cow_dataset/YM_1108_7.jpg,4.25
./cow_dataset/GS_332_22.jpg,4.25
./cow_dataset/L-i6387.jpg,4.25
./cow_dataset/GS_238_5.jpg,4.25
./cow_dataset/GS_1873_6.jpg,4.25
./cow_dataset/GS_440_7.jpg,4.25
./cow_dataset/GS_229_8.jpg,4.25
./cow_dataset/YM_238_1.jpg,4.25
./cow_dataset/GS_285_2.jpg,4.25
./cow_dataset/GS_1633_7.jpg,4.25
./cow_dataset/GS_265_39.jpg,4.25
