filename,bcs,species
dog_bcs8_side_180deg.jpg,8,dog
dog_bcs8_side_190deg.jpg,8,dog
dog_bcs8_side_200deg.jpg,8,dog
dog_bcs8_side_210deg.jpg,8,dog
dog_bcs8_side_220deg.jpg,8,dog
dog_bcs8_side_230deg.jpg,8,dog
dog_bcs8_side_240deg.jpg,8,dog
dog_bcs8_side_250deg.jpg,8,dog
dog_bcs8_side_260deg.jpg,8,dog
dog_bcs8_side_270deg.jpg,8,dog
dog_bcs8_side_280deg.jpg,8,dog
dog_bcs8_side_290deg.jpg,8,dog
dog_bcs8_side_300deg.jpg,8,dog
dog_bcs8_side_310deg.jpg,8,dog
dog_bcs8_side_320deg.jpg,8,dog
dog_bcs8_side_330deg.jpg,8,dog
dog_bcs8_side_340deg.jpg,8,dog
dog_bcs8_side_350deg.jpg,8,dog
dog_bcs8_top.jpg,8,dog
dog_bcs9_side_000deg.jpg,9,dog
dog_bcs9_side_010deg.jpg,9,dog
dog_bcs9_side_020deg.jpg,9,dog
dog_bcs9_side_030deg.jpg,9,dog
dog_bcs9_side_040deg.jpg,9,dog
dog_bcs9_side_050deg.jpg,9,dog
dog_bcs9_side_060deg.jpg,9,dog
dog_bcs9_side_070deg.jpg,9,dog
dog_bcs9_side_080deg.jpg,9,dog
dog_bcs9_side_090deg.jpg,9,dog
dog_bcs9_side_100deg.jpg,9,dog
dog_bcs9_side_110deg.jpg,9,dog
dog_bcs9_side_120deg.jpg,9,dog
dog_bcs9_side_130deg.jpg,9,dog
dog_bcs9_side_140deg.jpg,9,dog
dog_bcs9_side_150deg.jpg,9,dog
dog_bcs9_side_160deg.jpg,9,dog
dog_bcs9_side_170deg.jpg,9,dog
dog_bcs9_side_180deg.jpg,9,dog
dog_bcs9_side_190deg.jpg,9,dog
dog_bcs9_side_200deg.jpg,9,dog
dog_bcs9_side_210deg.jpg,9,dog
dog_bcs9_side_220deg.jpg,9,dog
dog_bcs9_side_230deg.jpg,9,dog
dog_bcs9_side_240deg.jpg,9,dog
dog_bcs9_side_250deg.jpg,9,dog
dog_bcs9_side_260deg.jpg,9,dog
dog_bcs9_side_270deg.jpg,9,dog
dog_bcs9_side_280deg.jpg,9,dog
dog_bcs9_side_290deg.jpg,9,dog
dog_bcs9_side_300deg.jpg,9,dog
dog_bcs9_side_310deg.jpg,9,dog
dog_bcs9_side_320deg.jpg,9,dog
dog_bcs9_side_330deg.jpg,9,dog
dog_bcs9_side_340deg.jpg,9,dog
dog_bcs9_side_350deg.jpg,9,dog
dog_bcs9_top.jpg,9,dog
